115.000000   0.000000   0.000000
110.000000   0.000000   0.000000
105.000000   0.000000   0.000000
100.000000   0.000000   0.000000
 95.000000   0.000000   0.000000
 90.000000   0.000000   0.000000
 85.000000   0.000000   0.000000
 80.000000   0.000001   0.000000
 75.000000   0.000002   0.000000
 70.000000   0.000005   0.000001
 65.000000   0.000011   0.000004
 60.000000   0.000020   0.000013
 55.000000   0.000038   0.000039
 50.000000   0.000069   0.000123
 47.500000   0.000107   0.000279
 45.000000   0.000149   0.000499
 42.500000   0.000210   0.000850
 40.000000   0.000299   0.001414
 37.500000   0.000430   0.002288
 35.000000   0.000627   0.003405
 32.500000   0.000923   0.004682
 30.000000   0.001361   0.006273
 27.500000   0.002002   0.008285
 25.000000   0.002954   0.010763
 24.000000   0.003867   0.012571
 23.000000   0.004530   0.013269
 22.000000   0.005311   0.013797
 21.000000   0.006231   0.013801
 20.000000   0.007315   0.013596
 19.000000   0.008572   0.013074
 18.000000   0.010026   0.011998
 17.000000   0.011729   0.010754
 16.000000   0.013719   0.009322
 15.000000   0.016048   0.008056
 14.000000   0.018778   0.007146
 13.000000   0.021972   0.006429
 12.000000   0.025709   0.005886
 11.000000   0.030075   0.005192
 10.000000   0.034614   0.003959
  9.000000   0.039169   0.002913
  8.000000   0.044171   0.002248
  7.000000   0.049645   0.001856
  6.000000   0.055623   0.001745
  5.000000   0.062136   0.001704
  4.000000   0.069219   0.001743
  3.000000   0.076908   0.001838
  2.000000   0.085238   0.002016
  1.000000   0.094249   0.002124
  0.000000   0.103960   0.002153
