 0.1	8.579413e-01
 0.1072267222010323	8.579410e-01
 0.1149756995397736	8.579404e-01
 0.1232846739442066	8.579434e-01
 0.1321941148466029	8.579414e-01
 0.1417474162926805	8.579403e-01
 0.1519911082952934	8.579401e-01
 0.1629750834620644	8.579403e-01
 0.1747528400007684	8.579403e-01
 0.1873817422860384	8.579405e-01
 0.2009233002565047	8.579399e-01
 0.2154434690031884	8.579401e-01
 0.231012970008316	8.579397e-01
 0.2477076355991711	8.579394e-01
 0.2656087782946687	8.579395e-01
 0.2848035868435802	8.579401e-01
 0.3053855508833416	8.579392e-01
 0.3274549162877728	8.579388e-01
 0.3511191734215132	8.579386e-01
 0.3764935806792468	8.579381e-01
 0.4037017258596555	8.579374e-01
 0.4328761281083058	8.579375e-01
 0.4641588833612779	8.579367e-01
 0.4977023564332111	8.579362e-01
 0.533669923120631	8.579358e-01
 0.5722367659350217	8.579349e-01
 0.6135907273413174	8.579343e-01
 0.657933224657568	8.579338e-01
 0.7054802310718644	8.579329e-01
 0.7564633275546289	8.579324e-01
 0.8111308307896872	8.579313e-01
 0.8697490026177834	8.579297e-01
 0.9326033468832199	8.579282e-01
 1	8.579272e-01
 1.072267222010323	8.579265e-01
 1.149756995397736	8.579248e-01
 1.232846739442066	8.579234e-01
 1.321941148466029	8.579215e-01
 1.417474162926805	8.579195e-01
 1.519911082952934	8.579177e-01
 1.629750834620644	8.579163e-01
 1.747528400007684	8.579144e-01
 1.873817422860384	8.579116e-01
 2.009233002565047	8.579092e-01
 2.154434690031884	8.579059e-01
 2.31012970008316	8.579039e-01
 2.477076355991711	8.579015e-01
 2.656087782946687	8.578979e-01
 2.848035868435802	8.578944e-01
 3.053855508833415	8.578917e-01
 3.274549162877729	8.578876e-01
 3.511191734215132	8.578846e-01
 3.764935806792468	8.578804e-01
 4.037017258596554	8.578760e-01
 4.328761281083059	8.578719e-01
 4.641588833612779	8.578665e-01
 4.977023564332112	8.578629e-01
 5.33669923120631	8.578575e-01
 5.722367659350217	8.578529e-01
 6.135907273413174	8.578469e-01
 6.579332246575681	8.578421e-01
 7.054802310718643	8.578353e-01
 7.56463327554629	8.578300e-01
 8.111308307896872	8.578196e-01
 8.697490026177835	8.578141e-01
 9.326033468832199	8.578084e-01
 10	8.577990e-01
 10.72267222010323	8.577900e-01
 11.49756995397736	8.577811e-01
 12.32846739442066	8.577684e-01
 13.21941148466029	8.577591e-01
 14.17474162926806	8.577476e-01
 15.19911082952934	8.577330e-01
 16.29750834620644	8.577250e-01
 17.47528400007684	8.577071e-01
 18.73817422860384	8.576870e-01
 20.09233002565048	8.576761e-01
 21.54434690031885	8.576565e-01
 23.1012970008316	8.576437e-01
 24.77076355991711	8.576141e-01
 26.56087782946687	8.575981e-01
 28.48035868435802	8.575757e-01
 30.53855508833416	8.575479e-01
 32.74549162877728	8.575200e-01
 35.11191734215131	8.575025e-01
 37.64935806792469	8.574643e-01
 40.37017258596556	8.574424e-01
 43.28761281083059	8.573917e-01
 46.4158883361278	8.573556e-01
 49.77023564332112	8.573138e-01
 53.3669923120631	8.572782e-01
 57.22367659350217	8.572357e-01
 61.35907273413176	8.571810e-01
 65.79332246575683	8.571288e-01
 70.54802310718645	8.570690e-01
 75.64633275546291	8.570115e-01
 81.11308307896873	8.569209e-01
 86.97490026177834	8.568871e-01
 93.26033468832199	8.568014e-01
 100	8.567407e-01
