 180 1.5
 171.8903855440058 1.485075
 168.5216590454664 1.4703
 165.9301322524279 1.455675
 163.739795291688 1.4412
 161.8051276612332 1.426875
 160.0515564111973 1.4127
 158.4348149847573 1.398675
 156.9260819343691 1.3848
 155.5053515285803 1.371075
 154.1580672368329 1.3575
 152.8732468827261 1.344075
 151.642363423672 1.3308
 150.4586394998572 1.317675
 149.3165828910242 1.3047
 148.2116693829484 1.291875
 147.1401196211109 1.2792
 146.0987380031337 1.266675
 145.0847937525558 1.2543
 144.0959314166828 1.242075
 143.130102354156 1.23
 142.1855114939859 1.218075
 141.2605754021444 1.2063
 140.3538888530263 1.194675
 139.4641978886834 1.1832
 138.5903778907291 1.171875
 137.7314155704275 1.1607
 136.8863940541013 1.149675
 136.0544804376912 1.1388
 135.2349153286716 1.128075
 134.4270040008057 1.1175
 133.6301088678543 1.107075
 132.8436430435963 1.0968
 132.0670648024952 1.086675
 131.2998727917059 1.0767
 130.5416018735045 1.066875
 129.7918194995572 1.0572
 129.0501225361535 1.047675
 128.3161344736658 1.0383
 127.5895029648569 1.029075
 126.869897645844 1.02
 126.1570082009988 1.011075
 125.4505426391754 1.0023
 124.7502257536825 0.9936749999999999
 124.0557977425679 0.9851999999999999
 123.3670129692318 0.9768749999999999
 122.6836388462579 0.9687000000000001
 122.0054548277642 0.9606749999999999
 121.3322514975943 0.9528
 120.663829742386 0.945075
 120 0.9375000000000002
 119.3405815750237 0.930075
 118.6854020141189 0.9228
 118.0342965348813 0.915675
 117.3871075026539 0.9087000000000001
 116.743683950403 0.9018750000000001
 116.1038811373399 0.8952
 115.4675601424724 0.8886750000000001
 114.8345874897016 0.8822999999999999
 114.2048348014583 0.8760749999999999
 113.5781784782018 0.8699999999999999
 112.9544994013928 0.8640749999999999
 112.3336826578053 0.8583000000000001
 111.7156172832645 0.8526750000000001
 111.100196024093 0.8472000000000002
 110.4873151147227 0.841875
 109.8768740700788 0.8367
 109.2687754914838 0.8316749999999999
 108.6629248849425 0.8267999999999999
 108.0592304907835 0.8220750000000001
 107.4576031237221 0.8175000000000001
 106.8579560224971 0.813075
 106.260204708312 0.8088
 105.6642668513735 0.804675
 105.0700621448888 0.8007000000000001
 104.4775121859299 0.796875
 103.886540362629 0.7931999999999999
 103.297071747209 0.7896749999999999
 102.7090329943954 0.7863
 102.1223522447891 0.783075
 101.5369590328155 0.78
 100.9527841988911 0.777075
 100.3697598054774 0.7743
 99.78781905671397 0.7716749999999999
 99.2068962213459 0.7692000000000001
 98.62692655867865 0.766875
 98.04784624731151 0.7647
 97.46959231641692 0.762675
 96.89210257934639 0.7607999999999999
 96.3153155693574 0.7590749999999999
 95.73917047726677 0.7575000000000001
 95.16360709084638 0.7560750000000001
 94.58856573578583 0.7547999999999999
 94.01398721805633 0.7536749999999999
 93.43981276751519 0.7527
 92.86598398259886 0.751875
 92.29244277595589 0.7512000000000001
 91.71913132087781 0.750675
 91.1459919983886 0.7503
 90.57296734485716 0.750075
 90 0.75
 89.42703265514285 0.750075
 88.8540080016114 0.7503
 88.28086867912218 0.750675
 87.70755722404412 0.7512000000000001
 87.13401601740114 0.751875
 86.56018723248479 0.7527
 85.98601278194369 0.7536750000000001
 85.41143426421415 0.7547999999999999
 84.83639290915362 0.7560750000000001
 84.26082952273322 0.7575000000000001
 83.68468443064262 0.7590749999999999
 83.10789742065361 0.7607999999999999
 82.53040768358308 0.762675
 81.95215375268847 0.7647
 81.37307344132137 0.766875
 80.7931037786541 0.7692000000000001
 80.21218094328601 0.7716749999999999
 79.63024019452257 0.7743
 79.04721580110888 0.777075
 78.46304096718453 0.78
 77.87764775521089 0.783075
 77.29096700560457 0.7863
 76.70292825279094 0.7896749999999999
 76.11345963737101 0.7932000000000001
 75.52248781407008 0.796875
 74.92993785511116 0.8007
 74.33573314862649 0.804675
 73.73979529168804 0.8088
 73.14204397750285 0.813075
 72.54239687627791 0.8175000000000001
 71.94076950921645 0.8220750000000001
 71.33707511505752 0.8268
 70.73122450851623 0.8316749999999999
 70.12312592992117 0.8367000000000001
 69.51268488527734 0.841875
 68.89980397590698 0.8472
 68.28438271673554 0.8526750000000001
 67.6663173421947 0.8583000000000001
 67.04550059860719 0.8640750000000001
 66.42182152179817 0.8700000000000001
 65.79516519854168 0.8760749999999999
 65.16541251029842 0.8823000000000001
 64.53243985752762 0.8886750000000001
 63.8961188626601 0.8952
 63.256316049597 0.9018750000000001
 62.6128924973461 0.9087000000000001
 61.96570346511872 0.9156749999999999
 61.31459798588107 0.9228
 60.65941842497627 0.930075
 60.00000000000001 0.9375
 59.33617025761403 0.945075
 58.66774850240574 0.9528
 57.99454517223575 0.9606750000000002
 57.31636115374206 0.9687000000000001
 56.63298703076825 0.9768749999999999
 55.94420225743209 0.9852000000000001
 55.24977424631754 0.993675
 54.54945736082458 1.0023
 53.84299179900116 1.011075
 53.13010235415597 1.02
 52.41049703514314 1.029075
 51.68386552633426 1.0383
 50.94987746384651 1.047675
 50.20818050044277 1.0572
 49.45839812649548 1.066875
 48.70012720829413 1.0767
 47.93293519750483 1.086675
 47.15635695640366 1.0968
 46.3698911321457 1.107075
 45.57299599919429 1.1175
 44.76508467132842 1.128075
 43.94551956230883 1.1388
 43.11360594589871 1.149675
 42.26858442957247 1.1607
 41.40962210927086 1.171875
 40.53580211131656 1.1832
 39.64611114697372 1.194675
 38.73942459785565 1.2063
 37.81448850601414 1.218075
 36.86989764584401 1.23
 35.90406858331717 1.242075
 34.91520624744418 1.2543
 33.90126199686626 1.266675
 32.8598803788891 1.2792
 31.78833061705161 1.291875
 30.68341710897582 1.3047
 29.54136050014279 1.317675
 28.35763657632798 1.3308
 27.12675311727397 1.344075
 25.84193276316713 1.3575
 24.49464847141968 1.371075
 23.07391806563097 1.3848
 21.56518501524267 1.398675
 19.94844358880269 1.4127
 18.19487233876677 1.426875
 16.26020470831195 1.4412
 14.06986774757211 1.455675
 11.47834095453355 1.4703
 8.109614455994183 1.485075
 0 1.5
